t,orientation_mode,track_body,orientation_body,jaw_mode,rpy_mode,rpy_input_method,master_yaw_axis,master_pitch_axis,master_roll_axis,sigma_x,sigma_y,sigma_z,target_x,target_y,target_z,tip_x,tip_y,tip_z,err_m,ori_err_norm,ins_q,ins_ctrl,ins_lag,jaw_deg,jaw_target,jaw_ctrl,freq_khz,rpy_in_yaw_deg,rpy_in_pitch_deg,rpy_in_roll_deg,rpy_tgt_yaw,rpy_tgt_pitch,rpy_tgt_roll,rpy_q_yaw,rpy_q_pitch,rpy_q_roll,rpy_bias_yaw,rpy_bias_pitch,ctrl_yaw,ctrl_pitch,ctrl_insertion,ctrl_roll,ctrl_wrist_pitch,ctrl_wrist_yaw
106626.166927,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.005224,-0.048601,-0.003539,-0.252975,-0.026658,0.388070,-0.252844,-0.026348,0.388933,0.000926,0.001638,0.129785,0.125509,0.004284,0.318765,0.312928,0.305489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025585,-0.232843,0.015278,0.000000,0.000000,0.035287,-0.223634,0.125509,0.013386,0.114962,0.174313
106626.247147,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.004277,-0.048739,-0.006335,-0.252468,-0.026734,0.386845,-0.251793,-0.026221,0.387483,0.001061,0.001998,0.131146,0.126862,0.004288,0.883314,0.867138,0.854696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015923,-0.228918,-0.007211,0.000000,0.000000,0.023381,-0.233591,0.126862,-0.008453,0.101410,0.158029
106626.327348,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.003450,-0.048774,-0.008693,-0.252008,-0.026760,0.385767,-0.251399,-0.026727,0.386432,0.000903,0.001951,0.132278,0.128030,0.004253,1.175897,1.154363,1.145992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012307,-0.231109,-0.014388,0.000000,0.000000,0.009502,-0.242009,0.128030,-0.014108,0.099580,0.145782
106626.407576,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002788,-0.048309,-0.010088,-0.251635,-0.026506,0.385116,-0.252071,-0.026872,0.385639,0.000773,0.001673,0.133094,0.128825,0.004271,1.466844,1.439982,1.432557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018097,-0.230741,-0.024661,0.000000,0.000000,0.008527,-0.228622,0.128825,-0.024991,0.102547,0.148165
106626.487898,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002341,-0.047673,-0.010722,-0.251387,-0.026155,0.384828,-0.252124,-0.026188,0.385051,0.000771,0.002216,0.133513,0.129246,0.004269,1.609863,1.570700,1.568791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018462,-0.223954,-0.022215,0.000000,0.000000,0.012773,-0.206060,0.129246,-0.022407,0.102486,0.152360
106626.568159,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002171,-0.047379,-0.010933,-0.251292,-0.025991,0.384731,-0.251716,-0.025453,0.384735,0.000685,0.001731,0.133654,0.129364,0.004290,1.609863,1.570700,1.568791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014872,-0.217307,-0.027328,0.000000,0.000000,0.020100,-0.213498,0.129364,-0.028201,0.105413,0.154851
106626.648229,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002159,-0.047391,-0.010982,-0.251285,-0.025996,0.384710,-0.251016,-0.025625,0.384748,0.000459,0.001102,0.133671,0.129374,0.004298,1.609863,1.570700,1.568791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008802,-0.218766,-0.028675,0.000000,0.000000,0.017141,-0.232977,0.129374,-0.028523,0.106299,0.154408
106626.728448,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002011,-0.047536,-0.011591,-0.251205,-0.026074,0.384440,-0.250452,-0.026323,0.384723,0.000842,0.003487,0.133845,0.129560,0.004286,1.398444,1.372835,1.378759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003911,-0.224488,-0.024638,0.000000,0.000000,0.007499,-0.238072,0.129560,-0.024349,0.122944,0.153499
106626.808472,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.001666,-0.047870,-0.013035,-0.251018,-0.026256,0.383798,-0.250992,-0.026776,0.384384,0.000784,0.001718,0.134280,0.130013,0.004269,0.925532,0.908583,0.917341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008571,-0.227563,-0.026105,0.000000,0.000000,0.000892,-0.224936,0.130013,-0.026359,0.136583,0.154160
106626.888725,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.001139,-0.048373,-0.015333,-0.250726,-0.026534,0.382758,-0.251086,-0.026504,0.383466,0.000795,0.001144,0.135115,0.130843,0.004277,0.487312,0.478388,0.481943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009303,-0.223613,-0.028875,0.000000,0.000000,0.000296,-0.205207,0.130843,-0.029601,0.153799,0.156676
106626.968970,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.000554,-0.048954,-0.018208,-0.250405,-0.026853,0.381471,-0.251246,-0.026114,0.382163,0.001316,0.002791,0.136302,0.132013,0.004293,0.180328,0.177026,0.178968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010564,-0.218064,-0.033914,0.000000,0.000000,0.005476,-0.211374,0.132013,-0.034009,0.158764,0.160787
106627.049211,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.000047,-0.049476,-0.021047,-0.250126,-0.027139,0.380198,-0.250665,-0.026432,0.380995,0.001194,0.001374,0.137507,0.133265,0.004247,0.177055,0.173813,0.175613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005579,-0.218550,-0.039843,0.000000,0.000000,0.006784,-0.233101,0.133265,-0.040704,0.161698,0.162988
106627.129412,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.000010,-0.049942,-0.023868,-0.250087,-0.027393,0.378945,-0.250128,-0.027474,0.379871,0.000931,0.002251,0.138830,0.134552,0.004285,0.146619,0.143934,0.146768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001053,-0.224829,-0.042263,0.000000,0.000000,0.009637,-0.240435,0.134552,-0.042108,0.170975,0.163661
106627.209449,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.001212,-0.050362,-0.026816,-0.250754,-0.027628,0.377595,-0.249873,-0.028066,0.378686,0.001469,0.002563,0.140118,0.135829,0.004292,0.122401,0.120159,0.121914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001059,-0.227339,-0.043510,0.000000,0.000000,0.005552,-0.225802,0.135829,-0.043590,0.179287,0.156846
106627.289692,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.003905,-0.051007,-0.030577,-0.252209,-0.027974,0.375928,-0.251744,-0.028139,0.377277,0.001436,0.000565,0.141520,0.137289,0.004239,0.120764,0.118553,0.120364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014201,-0.225366,-0.046526,0.000000,0.000000,0.010860,-0.208038,0.137289,-0.046663,0.181513,0.151476
106627.369941,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.007650,-0.052585,-0.034853,-0.254277,-0.028840,0.373991,-0.254464,-0.028138,0.375332,0.001525,0.001989,0.143482,0.139188,0.004305,0.119782,0.117589,0.119244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035784,-0.221837,-0.046628,0.000000,0.000000,0.027166,-0.209913,0.139188,-0.046663,0.183601,0.139172
106627.450103,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.012437,-0.054613,-0.040029,-0.256922,-0.029963,0.371651,-0.257483,-0.028826,0.373402,0.002162,0.002749,0.145653,0.141410,0.004251,0.119128,0.116946,0.118831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059026,-0.223500,-0.045354,0.000000,0.000000,0.057500,-0.227601,0.141410,-0.045275,0.209700,0.124020
106627.530203,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.017717,-0.055733,-0.046379,-0.259790,-0.030580,0.368839,-0.259395,-0.029730,0.371133,0.002478,0.001683,0.148185,0.143990,0.004212,0.109310,0.107308,0.109299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072768,-0.226151,-0.054792,0.000000,0.000000,0.081388,-0.238392,0.143990,-0.055385,0.239248,0.102467
106627.610469,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.021665,-0.055850,-0.053728,-0.261983,-0.030648,0.365542,-0.261027,-0.030475,0.368083,0.002720,0.002952,0.151440,0.147134,0.004316,0.090328,0.088674,0.090641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083382,-0.226264,-0.061072,0.000000,0.000000,0.090571,-0.236003,0.147134,-0.061315,0.261962,0.082280
106627.690767,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.022997,-0.055953,-0.061314,-0.262745,-0.030705,0.362078,-0.261729,-0.030737,0.364979,0.003073,0.002436,0.154572,0.150381,0.004200,0.063164,0.062007,0.063834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086642,-0.223014,-0.065223,0.000000,0.000000,0.087793,-0.213913,0.150381,-0.065431,0.284239,0.073893
106627.771077,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.022536,-0.055861,-0.068563,-0.262499,-0.030654,0.358848,-0.262103,-0.030156,0.361547,0.002774,0.001833,0.157815,0.153604,0.004229,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087183,-0.213658,-0.065159,0.000000,0.000000,0.079984,-0.196255,0.153604,-0.064777,0.285107,0.086540
106627.851191,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.021515,-0.056070,-0.073965,-0.261942,-0.030765,0.356413,-0.262472,-0.029724,0.358544,0.002430,0.001269,0.160682,0.156371,0.004319,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087932,-0.206328,-0.060854,0.000000,0.000000,0.079869,-0.200386,0.156371,-0.060538,0.291602,0.119714
106627.931303,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020778,-0.056518,-0.077349,-0.261533,-0.031010,0.354866,-0.262300,-0.030187,0.356499,0.001982,0.001233,0.162757,0.158525,0.004237,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085491,-0.206594,-0.055581,0.000000,0.000000,0.082705,-0.220473,0.158525,-0.055271,0.300135,0.145893
106628.011460,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020076,-0.057198,-0.079392,-0.261143,-0.031388,0.353930,-0.261001,-0.031449,0.355101,0.001181,0.002695,0.164280,0.159994,0.004293,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075768,-0.213124,-0.052000,0.000000,0.000000,0.084843,-0.227405,0.159994,-0.051321,0.316863,0.159025
106628.091602,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.018693,-0.057554,-0.081436,-0.260388,-0.031586,0.353016,-0.259329,-0.032119,0.354062,0.001581,0.004117,0.165322,0.161042,0.004282,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063828,-0.216199,-0.047356,0.000000,0.000000,0.068348,-0.212393,0.161042,-0.046724,0.343198,0.167700
106628.171837,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.016796,-0.057351,-0.083900,-0.259351,-0.031477,0.351914,-0.259121,-0.031608,0.352969,0.001088,0.001558,0.166267,0.162009,0.004263,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061947,-0.211351,-0.040430,0.000000,0.000000,0.054452,-0.193747,0.162009,-0.040146,0.361970,0.189128
106628.251845,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.014721,-0.056934,-0.086615,-0.258200,-0.031247,0.350681,-0.259108,-0.030765,0.351720,0.001462,0.001948,0.167311,0.163038,0.004277,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061337,-0.204193,-0.040614,0.000000,0.000000,0.057688,-0.187375,0.163038,-0.041353,0.370947,0.211117
106628.331958,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.012937,-0.056199,-0.088667,-0.257243,-0.030871,0.349763,-0.256884,-0.029973,0.350381,0.001148,0.001255,0.168347,0.164035,0.004315,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045966,-0.197497,-0.048700,0.000000,0.000000,0.054486,-0.194370,0.164035,-0.049460,0.380753,0.214492
106628.412170,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.011448,-0.055751,-0.088613,-0.256397,-0.030593,0.349773,-0.255554,-0.030018,0.349831,0.001021,0.002493,0.168841,0.164535,0.004307,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036960,-0.197158,-0.052780,0.000000,0.000000,0.038173,-0.214080,0.164535,-0.052522,0.381747,0.216201
106628.492252,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.009866,-0.056188,-0.087871,-0.255526,-0.030834,0.350107,-0.255208,-0.031292,0.350050,0.000560,0.002034,0.168869,0.164542,0.004326,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034710,-0.205602,-0.051664,0.000000,0.000000,0.026549,-0.219224,0.164542,-0.051876,0.388364,0.222552
106628.572547,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.009266,-0.056281,-0.087638,-0.255201,-0.030884,0.350210,-0.256296,-0.031690,0.350279,0.001361,0.002783,0.168768,0.164434,0.004333,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042015,-0.208392,-0.045982,0.000000,0.000000,0.035828,-0.205652,0.164434,-0.045769,0.392742,0.230536
106628.652595,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.008875,-0.056608,-0.086665,-0.254982,-0.031060,0.350637,-0.255239,-0.031509,0.350328,0.000602,0.001171,0.168642,0.164281,0.004359,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034976,-0.207363,-0.044598,0.000000,0.000000,0.041691,-0.192209,0.164281,-0.044248,0.388148,0.234063
106628.732634,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.007949,-0.058181,-0.080679,-0.254480,-0.031915,0.353287,-0.253693,-0.031811,0.351390,0.002056,0.004178,0.167621,0.163287,0.004329,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024835,-0.210803,-0.048308,0.000000,0.000000,0.031612,-0.202616,0.163287,-0.048525,0.353889,0.234737
106628.812681,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.005952,-0.060353,-0.067785,-0.253380,-0.033116,0.359092,-0.253369,-0.033331,0.354639,0.004458,0.002657,0.164772,0.160405,0.004352,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023160,-0.225333,-0.049526,0.000000,0.000000,0.017411,-0.230177,0.160405,-0.048873,0.328792,0.240321
106628.892860,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.003846,-0.061645,-0.050970,-0.252218,-0.033834,0.366668,-0.252692,-0.034846,0.359937,0.006823,0.001220,0.159957,0.155597,0.004340,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019207,-0.243790,-0.046047,0.000000,0.000000,0.018872,-0.252127,0.155597,-0.046199,0.323637,0.244692
106628.972972,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002731,-0.061283,-0.034279,-0.251604,-0.033643,0.374149,-0.251704,-0.035370,0.366136,0.008198,0.001615,0.154068,0.149713,0.004331,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012714,-0.258290,-0.056167,0.000000,0.000000,0.011642,-0.261478,0.149713,-0.057627,0.327007,0.231041
106629.053105,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002331,-0.059572,-0.020665,-0.251379,-0.032701,0.380328,-0.251445,-0.034697,0.372572,0.008008,0.001193,0.147675,0.143322,0.004325,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011327,-0.265820,-0.075704,0.000000,0.000000,0.010991,-0.262228,0.143322,-0.076526,0.332700,0.220093
106629.133242,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002752,-0.057008,-0.008008,-0.251609,-0.031293,0.386019,-0.251703,-0.033087,0.379474,0.006787,0.002763,0.140597,0.136243,0.004325,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014120,-0.267885,-0.086058,0.000000,0.000000,0.014289,-0.262808,0.136243,-0.087016,0.328782,0.179221
106629.213356,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.003538,-0.053935,0.003567,-0.252039,-0.029608,0.391222,-0.252135,-0.030863,0.386543,0.004844,0.001507,0.133199,0.128833,0.004334,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018798,-0.265545,-0.109045,0.000000,0.000000,0.019073,-0.258929,0.128833,-0.110247,0.322083,0.132177
106629.293531,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.004712,-0.050825,0.012841,-0.252679,-0.027906,0.395381,-0.252834,-0.028418,0.393036,0.002405,0.000997,0.126311,0.121978,0.004312,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026473,-0.259581,-0.125039,0.000000,0.000000,0.026133,-0.260052,0.121978,-0.125980,0.306436,0.118637
106629.373645,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.006388,-0.047934,0.020115,-0.253596,-0.026315,0.398663,-0.254224,-0.026948,0.396989,0.001897,0.002630,0.122162,0.117866,0.004286,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040970,-0.255655,-0.127188,0.000000,0.000000,0.034030,-0.256629,0.117866,-0.127255,0.296231,0.109814
106629.453922,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.008105,-0.045566,0.025371,-0.254551,-0.024998,0.401057,-0.255293,-0.025551,0.399655,0.001680,0.003205,0.119282,0.114955,0.004319,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052680,-0.248997,-0.128885,0.000000,0.000000,0.049567,-0.238644,0.114955,-0.129741,0.290061,0.095285
106629.534098,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.009233,-0.043641,0.029331,-0.255167,-0.023961,0.402805,-0.255001,-0.024181,0.401606,0.001230,0.001367,0.117045,0.112734,0.004301,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050772,-0.240670,-0.134236,0.000000,0.000000,0.060795,-0.230153,0.112734,-0.134672,0.282398,0.080408
106629.614260,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.009232,-0.043183,0.030116,-0.255177,-0.023684,0.403205,-0.254506,-0.023562,0.402741,0.000825,0.002401,0.115774,0.111449,0.004323,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046286,-0.237425,-0.149378,0.000000,0.000000,0.047987,-0.237128,0.111449,-0.149775,0.279310,0.072308
106629.694512,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.008177,-0.042104,0.028919,-0.254599,-0.023094,0.402667,-0.254681,-0.023057,0.402791,0.000153,0.002572,0.115616,0.111323,0.004294,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048099,-0.232620,-0.147617,0.000000,0.000000,0.037784,-0.232480,0.111323,-0.147406,0.305018,0.062758
106629.774652,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.004756,-0.037727,0.026016,-0.252738,-0.020711,0.401372,-0.253404,-0.020942,0.401833,0.000842,0.004915,0.116034,0.111738,0.004298,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034650,-0.210046,-0.144723,0.000000,0.000000,0.035521,-0.198365,0.111738,-0.145636,0.359514,0.037635
106629.854662,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.002014,-0.030096,0.021362,-0.249017,-0.016514,0.399278,-0.248802,-0.017034,0.400169,0.001054,0.003734,0.116881,0.112553,0.004331,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012017,-0.168979,-0.171642,0.000000,0.000000,-0.010767,-0.143841,0.112553,-0.174015,0.398508,-0.009406
106629.934932,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.012097,-0.019700,0.016097,-0.243562,-0.010883,0.396934,-0.243836,-0.011193,0.398076,0.001215,0.001712,0.118321,0.114034,0.004294,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060416,-0.109178,-0.218258,0.000000,0.000000,-0.068912,-0.081382,0.114034,-0.220405,0.414442,-0.043569
106630.014964,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.023778,-0.009314,0.013137,-0.237058,-0.005086,0.395565,-0.237834,-0.005277,0.396492,0.001224,0.004202,0.119954,0.115610,0.004348,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.117016,-0.050582,-0.250522,0.000000,0.000000,-0.124128,-0.015727,0.115610,-0.252404,0.393038,-0.025210
106630.095265,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.035464,-0.000968,0.013555,-0.230624,-0.000484,0.395748,-0.231058,-0.000197,0.396197,0.000688,0.003255,0.121117,0.116815,0.004307,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.180507,-0.001860,-0.269978,0.000000,0.000000,-0.179329,0.002784,0.116815,-0.272255,0.358031,0.044751
106630.175403,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.043753,0.002397,0.012098,-0.226123,0.001380,0.395135,-0.225773,0.001150,0.396191,0.001136,0.003754,0.122204,0.117940,0.004270,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.229293,0.010791,-0.290698,0.000000,0.000000,-0.225665,0.004226,0.117940,-0.290068,0.355939,0.083013
106630.255634,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.048600,0.001069,0.005549,-0.223388,0.000674,0.392196,-0.224436,0.000375,0.394193,0.002275,0.003527,0.124452,0.120185,0.004280,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.237077,0.003456,-0.286585,0.000000,0.000000,-0.246060,-0.001438,0.120185,-0.286668,0.380575,0.097522
